id_order	id_manufacturer	product_id	product_attribute_id	product_quantity	unit_price_tax_incl	id_carrier	id_customer	city	country	payment	total_paid	total_shipping	date_add	latitude	longitude
1275844	623	34607	28957	1	2.99	193	322303	aznalcázar	España	Redsys	21.83	0	2017-11-30 14:00:42	37.15143	-6.26903
1275844	623	34607	28953	1	2.99	193	322303	aznalcázar	España	Redsys	21.83	0	2017-11-30 14:00:42	37.15143	-6.26903
1275844	623	34607	28949	1	2.99	193	322303	aznalcázar	España	Redsys	21.83	0	2017-11-30 14:00:42	37.15143	-6.26903
1275843	194	34741	29182	1	6.990001	193	290729	ávila	España	Redsys	33.73	0	2017-11-30 13:59:23	40.66864	-4.66064
1275843	191	31951	23804	1	6.75	193	290729	ávila	España	Redsys	33.73	0	2017-11-30 13:59:23	40.66864	-4.66064
1275843	256	16664	17520	1	12.75	193	290729	ávila	España	Redsys	33.73	0	2017-11-30 13:59:23	40.66864	-4.66064
1275843	468	36182	32339	1	2.5	193	290729	ávila	España	Redsys	33.73	0	2017-11-30 13:59:23	40.66864	-4.66064
1275843	221	40181	40623	1	2.99	193	290729	ávila	España	Redsys	33.73	0	2017-11-30 13:59:23	40.66864	-4.66064
1275843	873	33335	26454	1	1.75	193	290729	ávila	España	Redsys	33.73	0	2017-11-30 13:59:23	40.66864	-4.66064
1275841	133	8327	21585	1	23.4	193	478584	zaragoza	España	Redsys	23.4	0	2017-11-30 13:58:19	41.64829	-0.88303
1275839	808	34976	29617	1	4.49	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	189	41458	43799	1	5.69	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	425	39495	38961	1	4.99	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	489	38604	37502	1	1	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	808	31441	22380	2	1.05	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	893	35309	30327	1	1.99	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	198	33973	27677	1	3.65	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	306	31273	22092	1	1.15	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	187	9685	17587	1	2.49	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	939	35186	30125	1	1.99	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	808	34824	29366	1	2.792999	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	928	39427	38862	1	7.95	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275839	998	42717	47294	1	2.99	193	447944	gernika-lumo	España	Redsys	43.27	0	2017-11-30 13:57:43	43.30936	-2.68128
1275836	189	17321	6130	1	3.490001	193	62110	madrid	España	Redsys	28.35	0	2017-11-30 13:56:07	42.42866	-8.64367
1275836	842	36155	32262	1	2.6	193	62110	madrid	España	Redsys	28.35	0	2017-11-30 13:56:07	42.42866	-8.64367
1275836	187	41787	44520	1	3.19	193	62110	madrid	España	Redsys	28.35	0	2017-11-30 13:56:07	42.42866	-8.64367
1275836	189	40732	42052	1	3.99	193	62110	madrid	España	Redsys	28.35	0	2017-11-30 13:56:07	42.42866	-8.64367
1275836	813	32125	24143	1	6.59	193	62110	madrid	España	Redsys	28.35	0	2017-11-30 13:56:07	42.42866	-8.64367
1275836	183	19612	12476	1	5.99	193	62110	madrid	España	Redsys	28.35	0	2017-11-30 13:56:07	42.42866	-8.64367
1275836	270	44299	49680	1	2.5	193	62110	madrid	España	Redsys	28.35	0	2017-11-30 13:56:07	42.42866	-8.64367
1275835	65	43376	47695	1	54	193	478581	madrid	España	Pago contra reembolso	54	0	2017-11-30 13:54:36	42.42866	-8.64367
1275828	479	35458	30561	1	1	193	97129	málaga	España	PayPal	22.2	0	2017-11-30 13:48:41	36.75854	-4.39717
1275828	387	39885	39822	1	2.99	193	97129	málaga	España	PayPal	22.2	0	2017-11-30 13:48:41	36.75854	-4.39717
1275828	213	15290	15194	1	2.99	193	97129	málaga	España	PayPal	22.2	0	2017-11-30 13:48:41	36.75854	-4.39717
1275828	189	17684	6133	1	3.99	193	97129	málaga	España	PayPal	22.2	0	2017-11-30 13:48:41	36.75854	-4.39717
1275828	189	22424	45349	1	7.49	193	97129	málaga	España	PayPal	22.2	0	2017-11-30 13:48:41	36.75854	-4.39717
1275828	909	36800	33628	1	1.25	193	97129	málaga	España	PayPal	22.2	0	2017-11-30 13:48:41	36.75854	-4.39717
1275828	187	41786	44518	1	2.49	193	97129	málaga	España	PayPal	22.2	0	2017-11-30 13:48:41	36.75854	-4.39717
1275827	621	21915	21038	1	3.750001	193	478573	málaga	España	PayPal	18.72	0	2017-11-30 13:48:05	36.75854	-4.39717
1275827	367	39702	39340	3	4.99	193	478573	málaga	España	PayPal	18.72	0	2017-11-30 13:48:05	36.75854	-4.39717
1275825	76	35715	30988	1	4.95	193	87512	alicante	España	Redsys	27.48	0	2017-11-30 13:46:43	38.35323	-0.48134
1275825	76	35713	30983	1	6.990001	193	87512	alicante	España	Redsys	27.48	0	2017-11-30 13:46:43	38.35323	-0.48134
1275825	636	40721	42027	1	7.95	193	87512	alicante	España	Redsys	27.48	0	2017-11-30 13:46:43	38.35323	-0.48134
1275825	489	43901	48839	1	1.499999	193	87512	alicante	España	Redsys	27.48	0	2017-11-30 13:46:43	38.35323	-0.48134
1275825	795	43356	47645	1	1.499999	193	87512	alicante	España	Redsys	27.48	0	2017-11-30 13:46:43	38.35323	-0.48134
1275825	189	25338	21738	1	4.589999	193	87512	alicante	España	Redsys	27.48	0	2017-11-30 13:46:43	38.35323	-0.48134
1275822	479	36629	33262	1	1	193	442532	don benito	España	PayPal	33.93	0	2017-11-30 13:44:03	36.76639	-5.19207
1275822	955	36903	33891	1	1.499999	193	442532	don benito	España	PayPal	33.93	0	2017-11-30 13:44:03	36.76639	-5.19207
1275822	127	35574	30723	1	18.5	193	442532	don benito	España	PayPal	33.93	0	2017-11-30 13:44:03	36.76639	-5.19207
1275822	158	4290	9865	1	6.95	193	442532	don benito	España	PayPal	33.93	0	2017-11-30 13:44:03	36.76639	-5.19207
1275822	817	38801	37702	1	0.99	193	442532	don benito	España	PayPal	33.93	0	2017-11-30 13:44:03	36.76639	-5.19207
1275822	484	31242	22054	2	1	193	442532	don benito	España	PayPal	33.93	0	2017-11-30 13:44:03	36.76639	-5.19207
1275822	893	34243	28295	1	2.99	193	442532	don benito	España	PayPal	33.93	0	2017-11-30 13:44:03	36.76639	-5.19207
1275821	92	39229	38468	1	15.95	193	478577	rubí	España	PayPal	23	0	2017-11-30 13:43:53	41.49791	2.03573
1275821	303	42694	46573	3	2.35	193	478577	rubí	España	PayPal	23	0	2017-11-30 13:43:53	41.49791	2.03573
1275820	398	44379	49924	1	2.99	189	129618	ciudad real	España	PayPal	20.54	0	2017-11-30 13:43:46	38.95542	-3.98099
1275820	398	44374	49897	1	2.99	189	129618	ciudad real	España	PayPal	20.54	0	2017-11-30 13:43:46	38.95542	-3.98099
1275820	232	33225	26270	1	1.99	189	129618	ciudad real	España	PayPal	20.54	0	2017-11-30 13:43:46	38.95542	-3.98099
1275820	189	35845	35576	1	3.99	189	129618	ciudad real	España	PayPal	20.54	0	2017-11-30 13:43:46	38.95542	-3.98099
1275820	189	39783	48324	1	3.99	189	129618	ciudad real	España	PayPal	20.54	0	2017-11-30 13:43:46	38.95542	-3.98099
1275820	189	43651	48336	1	4.589999	189	129618	ciudad real	España	PayPal	20.54	0	2017-11-30 13:43:46	38.95542	-3.98099
1275817	198	33973	27677	1	3.65	193	256197	san sebastian	España	Redsys	24.26	0	2017-11-30 13:42:20	43.3183	-1.9806
1275817	158	7102	37943	1	7.99	193	256197	san sebastian	España	Redsys	24.26	0	2017-11-30 13:42:20	43.3183	-1.9806
1275817	187	35868	31566	2	3.19	193	256197	san sebastian	España	Redsys	24.26	0	2017-11-30 13:42:20	43.3183	-1.9806
1275817	691	25378	21312	1	1.25	193	256197	san sebastian	España	Redsys	24.26	0	2017-11-30 13:42:20	43.3183	-1.9806
1275817	842	32613	25226	1	4.99	193	256197	san sebastian	España	Redsys	24.26	0	2017-11-30 13:42:20	43.3183	-1.9806
1275814	194	42167	45450	1	6.5	193	478574	torrevieja	España	Pago contra reembolso	24.74	0	2017-11-30 13:40:16	37.98956	-0.67491
1275814	399	43601	48195	1	11.95	193	478574	torrevieja	España	Pago contra reembolso	24.74	0	2017-11-30 13:40:16	37.98956	-0.67491
1275814	189	40946	42584	1	6.29	193	478574	torrevieja	España	Pago contra reembolso	24.74	0	2017-11-30 13:40:16	37.98956	-0.67491
1275812	78	2004	8926	1	19.95	193	478571	sevilla	España	Pago contra reembolso	19.95	0	2017-11-30 13:37:18	37.37032	-5.99351
1275811	403	702	31733	2	6.75	193	129470	alicante	España	PayPal	21.45	0	2017-11-30 13:36:48	38.35323	-0.48134
1275811	388	31451	22404	1	7.95	193	129470	alicante	España	PayPal	21.45	0	2017-11-30 13:36:48	38.35323	-0.48134
1275810	130	2578	8129	1	9.99	193	46697	madrid	España	Redsys	28.92	0	2017-11-30 13:35:56	42.42866	-8.64367
1275810	379	31535	22593	1	2.99	193	46697	madrid	España	Redsys	28.92	0	2017-11-30 13:35:56	42.42866	-8.64367
1275810	221	40181	40624	1	2.99	193	46697	madrid	España	Redsys	28.92	0	2017-11-30 13:35:56	42.42866	-8.64367
1275810	221	40181	40625	1	2.99	193	46697	madrid	España	Redsys	28.92	0	2017-11-30 13:35:56	42.42866	-8.64367
1275810	221	40181	40623	1	2.99	193	46697	madrid	España	Redsys	28.92	0	2017-11-30 13:35:56	42.42866	-8.64367
1275810	221	44034	49117	1	2.99	193	46697	madrid	España	Redsys	28.92	0	2017-11-30 13:35:56	42.42866	-8.64367
1275810	1013	43233	47420	1	1.99	193	46697	madrid	España	Redsys	28.92	0	2017-11-30 13:35:56	42.42866	-8.64367
1275810	1013	43233	47419	1	1.99	193	46697	madrid	España	Redsys	28.92	0	2017-11-30 13:35:56	42.42866	-8.64367
1275808	346	39765	39556	1	2.5	193	37920	madrid	España	Paypal Mobile	32.73	0	2017-11-30 13:34:03	42.42866	-8.64367
1275808	183	35927	31748	1	11.75	193	37920	madrid	España	Paypal Mobile	32.73	0	2017-11-30 13:34:03	42.42866	-8.64367
1275808	203	12257	5123	1	9.9	193	37920	madrid	España	Paypal Mobile	32.73	0	2017-11-30 13:34:03	42.42866	-8.64367
1275808	189	10346	24311	1	4.589999	193	37920	madrid	España	Paypal Mobile	32.73	0	2017-11-30 13:34:03	42.42866	-8.64367
1275808	192	35958	31795	1	3.99	193	37920	madrid	España	Paypal Mobile	32.73	0	2017-11-30 13:34:03	42.42866	-8.64367
1275807	241	14737	5992	1	9.5	193	478570	zalla	España	Redsys	19	0	2017-11-30 13:33:27	43.23333	-3.13333
1275807	241	14737	5988	1	9.5	193	478570	zalla	España	Redsys	19	0	2017-11-30 13:33:27	43.23333	-3.13333
1275806	893	38635	37452	1	5.99	193	478569	toledo	España	PayPal	60.12	0	2017-11-30 13:33:10	39.86765	-4.00988
1275806	893	41174	43061	1	2.99	193	478569	toledo	España	PayPal	60.12	0	2017-11-30 13:33:10	39.86765	-4.00988
1275806	256	42088	45241	1	17.95	193	478569	toledo	España	PayPal	60.12	0	2017-11-30 13:33:10	39.86765	-4.00988
1275806	186	24739	21426	1	15.95	193	478569	toledo	España	PayPal	60.12	0	2017-11-30 13:33:10	39.86765	-4.00988
1275806	782	43862	48790	1	1.499999	193	478569	toledo	España	PayPal	60.12	0	2017-11-30 13:33:10	39.86765	-4.00988
1275806	243	42863	46825	1	4.9	193	478569	toledo	España	PayPal	60.12	0	2017-11-30 13:33:10	39.86765	-4.00988
1275806	843	37855	35829	1	3.750001	193	478569	toledo	España	PayPal	60.12	0	2017-11-30 13:33:10	39.86765	-4.00988
1275806	243	41867	44662	1	3.899999	193	478569	toledo	España	PayPal	60.12	0	2017-11-30 13:33:10	39.86765	-4.00988
1275806	187	43264	47507	1	3.19	193	478569	toledo	España	PayPal	60.12	0	2017-11-30 13:33:10	39.86765	-4.00988
1275805	45	43409	48865	2	8.95	193	462075	lorca	España	Pago contra reembolso	26.54	0	2017-11-30 13:33:06	37.61909	-1.7023
1275805	998	43886	48819	2	2.99	193	462075	lorca	España	Pago contra reembolso	26.54	0	2017-11-30 13:33:06	37.61909	-1.7023
1275805	808	31499	22529	1	2.66	193	462075	lorca	España	Pago contra reembolso	26.54	0	2017-11-30 13:33:06	37.61909	-1.7023
1275803	650	16429	15393	1	17.749999	193	478494	malpartida de plasencia	España	Redsys	71.77	0	2017-11-30 13:32:28	39.93125	-6.04992
1275803	650	16433	15392	1	17.749999	193	478494	malpartida de plasencia	España	Redsys	71.77	0	2017-11-30 13:32:28	39.93125	-6.04992
1275803	133	22085	17339	1	36.27	193	478494	malpartida de plasencia	España	Redsys	71.77	0	2017-11-30 13:32:28	39.93125	-6.04992
1275803	175	36370	32694	1	0	193	478494	malpartida de plasencia	España	Redsys	71.77	0	2017-11-30 13:32:28	39.93125	-6.04992
1275801	875	37308	34720	1	10.4	188	478553	zaragoza	España	Redsys	20.76	0	2017-11-30 13:31:19	41.64829	-0.88303
1275801	875	33392	26560	1	10.359999	188	478553	zaragoza	España	Redsys	20.76	0	2017-11-30 13:31:19	41.64829	-0.88303
1275800	94	2088	6536	1	13.95	193	72094	pamplona	España	PayPal	20.43	0	2017-11-30 13:30:38	39.52724	2.73704
1275800	623	34607	28949	1	2.99	193	72094	pamplona	España	PayPal	20.43	0	2017-11-30 13:30:38	39.52724	2.73704
1275800	198	37805	35710	1	3.490001	193	72094	pamplona	España	PayPal	20.43	0	2017-11-30 13:30:38	39.52724	2.73704
1275799	829	34734	29169	2	11.95	193	478566	alhaurín de la torre	España	PayPal	49.9	0	2017-11-30 13:30:32	36.67188	-4.56797
1275799	170	6362	18196	1	26	193	478566	alhaurín de la torre	España	PayPal	49.9	0	2017-11-30 13:30:32	36.67188	-4.56797
1275796	315	40029	40359	1	9.949999	193	395548	madrid	España	Redsys	35.8	0	2017-11-30 13:29:47	42.42866	-8.64367
1275796	315	40029	40358	1	5.95	193	395548	madrid	España	Redsys	35.8	0	2017-11-30 13:29:47	42.42866	-8.64367
1275796	316	37866	35844	1	12.95	193	395548	madrid	España	Redsys	35.8	0	2017-11-30 13:29:47	42.42866	-8.64367
1275796	66	1372	7175	1	6.95	193	395548	madrid	España	Redsys	35.8	0	2017-11-30 13:29:47	42.42866	-8.64367
1275795	87	35935	31763	4	15.95	193	282590	madrid	España	Redsys	67.3	0	2017-11-30 13:28:22	42.42866	-8.64367
1275795	843	32406	24840	2	1.75	193	282590	madrid	España	Redsys	67.3	0	2017-11-30 13:28:22	42.42866	-8.64367
1275794	109	34120	28029	2	48.4	193	459976	malgrat de mar	España	Pago contra reembolso	155.15	0	2017-11-30 13:28:08	41.6527	2.74479
1275794	109	36213	32377	1	24.95	193	459976	malgrat de mar	España	Pago contra reembolso	155.15	0	2017-11-30 13:28:08	41.6527	2.74479
1275794	302	19316	14654	1	18.95	193	459976	malgrat de mar	España	Pago contra reembolso	155.15	0	2017-11-30 13:28:08	41.6527	2.74479
1275794	941	35216	30179	1	10.95	193	459976	malgrat de mar	España	Pago contra reembolso	155.15	0	2017-11-30 13:28:08	41.6527	2.74479
1275794	172	38981	38006	1	3.5	193	459976	malgrat de mar	España	Pago contra reembolso	155.15	0	2017-11-30 13:28:08	41.6527	2.74479
1275793	68	13003	49629	1	54.95	193	27880	cordoba	España	Pago contra reembolso	67.44	0	2017-11-30 13:27:49	37.90448	-4.77768
1275793	198	23317	47381	1	6.75	193	27880	cordoba	España	Pago contra reembolso	67.44	0	2017-11-30 13:27:49	37.90448	-4.77768
1275793	198	41972	44920	1	2.75	193	27880	cordoba	España	Pago contra reembolso	67.44	0	2017-11-30 13:27:49	37.90448	-4.77768
1275793	208	31280	22100	1	2.99	193	27880	cordoba	España	Pago contra reembolso	67.44	0	2017-11-30 13:27:49	37.90448	-4.77768
1275793	175	36370	32694	1	0	193	27880	cordoba	España	Pago contra reembolso	67.44	0	2017-11-30 13:27:49	37.90448	-4.77768
1275792	241	39858	39783	1	7.49	193	478563	molina de segura	España	Redsys	50.87	0	2017-11-30 13:26:17	38.09564	-1.1986
1275792	842	42528	46195	1	3.99	193	478563	molina de segura	España	Redsys	50.87	0	2017-11-30 13:26:17	38.09564	-1.1986
1275792	842	33648	27045	1	3.5	193	478563	molina de segura	España	Redsys	50.87	0	2017-11-30 13:26:17	38.09564	-1.1986
1275792	241	20768	6205	1	4.99	193	478563	molina de segura	España	Redsys	50.87	0	2017-11-30 13:26:17	38.09564	-1.1986
1275792	189	41519	43951	1	2.49	193	478563	molina de segura	España	Redsys	50.87	0	2017-11-30 13:26:17	38.09564	-1.1986
1275792	319	41365	43560	1	5.95	193	478563	molina de segura	España	Redsys	50.87	0	2017-11-30 13:26:17	38.09564	-1.1986
1275792	189	35845	31492	1	3.99	193	478563	molina de segura	España	Redsys	50.87	0	2017-11-30 13:26:17	38.09564	-1.1986
1275792	323	42079	45221	1	5.99	193	478563	molina de segura	España	Redsys	50.87	0	2017-11-30 13:26:17	38.09564	-1.1986
1275792	813	34246	28305	1	6.79	193	478563	molina de segura	España	Redsys	50.87	0	2017-11-30 13:26:17	38.09564	-1.1986
1275792	189	32184	24277	1	5.69	193	478563	molina de segura	España	Redsys	50.87	0	2017-11-30 13:26:17	38.09564	-1.1986
1275790	386	17955	20970	1	9.949999	193	46325	cartagena	España	Redsys	21.85	0	2017-11-30 13:25:28	37.604	-0.93397
1275790	642	22873	13068	1	6.95	193	46325	cartagena	España	Redsys	21.85	0	2017-11-30 13:25:28	37.604	-0.93397
1275790	642	22874	14700	1	4.95	193	46325	cartagena	España	Redsys	21.85	0	2017-11-30 13:25:28	37.604	-0.93397
1275788	157	31906	23714	1	13.95	193	272427	fuensalida	España	Redsys	30.9	0	2017-11-30 13:23:17	40.06396	-4.18003
1275788	441	34357	28512	1	16.949999	193	272427	fuensalida	España	Redsys	30.9	0	2017-11-30 13:23:17	40.06396	-4.18003
1275787	129	1694	8272	1	20.1	193	478561	barcelona	España	Redsys	20.1	0	2017-11-30 13:22:49	41.37287	2.1663
1275785	127	5467	16995	1	22.9	193	181258	algeciras	España	Pago contra reembolso	22.9	0	2017-11-30 13:21:14	36.10549	-5.45284
1275784	189	42171	45456	1	4.589999	193	383272	medina sidonia	España	Redsys	39.12	0	2017-11-30 13:21:06	36.45695	-5.92717
1275784	198	38504	37194	1	4.99	193	383272	medina sidonia	España	Redsys	39.12	0	2017-11-30 13:21:06	36.45695	-5.92717
1275784	189	10380	24063	1	2.89	193	383272	medina sidonia	España	Redsys	39.12	0	2017-11-30 13:21:06	36.45695	-5.92717
1275784	795	32109	24102	2	1	193	383272	medina sidonia	España	Redsys	39.12	0	2017-11-30 13:21:06	36.45695	-5.92717
1275784	805	31394	22279	1	2.950001	193	383272	medina sidonia	España	Redsys	39.12	0	2017-11-30 13:21:06	36.45695	-5.92717
1275784	234	39752	39516	1	5.75	193	383272	medina sidonia	España	Redsys	39.12	0	2017-11-30 13:21:06	36.45695	-5.92717
1275784	119	33796	27294	1	15.95	193	383272	medina sidonia	España	Redsys	39.12	0	2017-11-30 13:21:06	36.45695	-5.92717
1275783	120	12315	6686	1	48.650001	193	459976	malgrat de mar	España	Pago contra reembolso	206.43	0	2017-11-30 13:20:35	41.6527	2.74479
1275783	120	33260	26316	1	82.810001	193	459976	malgrat de mar	España	Pago contra reembolso	206.43	0	2017-11-30 13:20:35	41.6527	2.74479
1275783	120	33458	26674	1	74.97	193	459976	malgrat de mar	España	Pago contra reembolso	206.43	0	2017-11-30 13:20:35	41.6527	2.74479
1275783	175	36370	32694	1	0	193	459976	malgrat de mar	España	Pago contra reembolso	206.43	0	2017-11-30 13:20:35	41.6527	2.74479
1275781	65	16878	10994	1	29.95	193	478560	santander	España	PayPal	29.95	0	2017-11-30 13:18:57	43.47225	-3.81994
1275780	187	43985	49021	1	2.49	193	46335	madrid	España	Pago contra reembolso	65.67	0	2017-11-30 13:18:33	42.42866	-8.64367
1275780	1014	44354	49785	1	9.949999	193	46335	madrid	España	Pago contra reembolso	65.67	0	2017-11-30 13:18:33	42.42866	-8.64367
1275780	1014	44354	49807	1	9.949999	193	46335	madrid	España	Pago contra reembolso	65.67	0	2017-11-30 13:18:33	42.42866	-8.64367
1275780	623	44346	49763	1	4.99	193	46335	madrid	España	Pago contra reembolso	65.67	0	2017-11-30 13:18:33	42.42866	-8.64367
1275780	479	44235	49574	1	1	193	46335	madrid	España	Pago contra reembolso	65.67	0	2017-11-30 13:18:33	42.42866	-8.64367
1275780	234	44003	49717	1	4.95	193	46335	madrid	España	Pago contra reembolso	65.67	0	2017-11-30 13:18:33	42.42866	-8.64367
1275780	1014	44354	49798	1	9.949999	193	46335	madrid	España	Pago contra reembolso	65.67	0	2017-11-30 13:18:33	42.42866	-8.64367
1275780	187	44223	49554	1	2.49	193	46335	madrid	España	Pago contra reembolso	65.67	0	2017-11-30 13:18:33	42.42866	-8.64367
1275780	1014	44354	49788	1	9.949999	193	46335	madrid	España	Pago contra reembolso	65.67	0	2017-11-30 13:18:33	42.42866	-8.64367
1275780	1014	44354	49814	1	9.949999	193	46335	madrid	España	Pago contra reembolso	65.67	0	2017-11-30 13:18:33	42.42866	-8.64367
1275778	120	14466	21127	1	62.7	188	473716	cáceres	España	Redsys	69.69	0	2017-11-30 13:17:12	39.42823	-6.43782
1275778	194	34741	29182	1	6.990001	188	473716	cáceres	España	Redsys	69.69	0	2017-11-30 13:17:12	39.42823	-6.43782
1275778	175	36370	32694	1	0	188	473716	cáceres	España	Redsys	69.69	0	2017-11-30 13:17:12	39.42823	-6.43782
1275776	52	5490	8871	1	22.700001	193	190259	barcelona	España	Pago contra reembolso	22.7	0	2017-11-30 13:15:49	41.37287	2.1663
1275773	257	16676	9779	1	4.99	193	423062	cáceres	España	PayPal	24.95	0	2017-11-30 13:15:14	39.42823	-6.43782
1275773	257	25269	21697	1	2.99	193	423062	cáceres	España	PayPal	24.95	0	2017-11-30 13:15:14	39.42823	-6.43782
1275773	257	16672	3243	1	4.99	193	423062	cáceres	España	PayPal	24.95	0	2017-11-30 13:15:14	39.42823	-6.43782
1275773	257	16677	3244	1	5.99	193	423062	cáceres	España	PayPal	24.95	0	2017-11-30 13:15:14	39.42823	-6.43782
1275773	257	16677	3248	1	5.99	193	423062	cáceres	España	PayPal	24.95	0	2017-11-30 13:15:14	39.42823	-6.43782
1275772	387	39870	39804	1	1.99	188	349204	málaga	España	Redsys	16.44	0	2017-11-30 13:14:40	36.75854	-4.39717
1275772	881	43449	47873	1	1.99	188	349204	málaga	España	Redsys	16.44	0	2017-11-30 13:14:40	36.75854	-4.39717
1275772	24	35654	30875	3	1.49	188	349204	málaga	España	Redsys	16.44	0	2017-11-30 13:14:40	36.75854	-4.39717
1275772	189	41596	44138	1	7.99	188	349204	málaga	España	Redsys	16.44	0	2017-11-30 13:14:40	36.75854	-4.39717
1275768	270	44301	49682	1	1.499999	193	68870	valladolid	España	PayPal	28.02	0	2017-11-30 13:10:47	41.6523	-4.72854
1275768	398	44332	49743	1	2.99	193	68870	valladolid	España	PayPal	28.02	0	2017-11-30 13:10:47	41.6523	-4.72854
1275768	398	44331	49742	1	1.99	193	68870	valladolid	España	PayPal	28.02	0	2017-11-30 13:10:47	41.6523	-4.72854
1275768	187	44224	49555	1	3.59	193	68870	valladolid	España	PayPal	28.02	0	2017-11-30 13:10:47	41.6523	-4.72854
1275768	792	44315	49696	1	2.5	193	68870	valladolid	España	PayPal	28.02	0	2017-11-30 13:10:47	41.6523	-4.72854
1275768	398	44391	49989	1	2.99	193	68870	valladolid	España	PayPal	28.02	0	2017-11-30 13:10:47	41.6523	-4.72854
1275768	789	44383	49927	1	6.990001	193	68870	valladolid	España	PayPal	28.02	0	2017-11-30 13:10:47	41.6523	-4.72854
1275768	398	44337	49748	2	2.99	193	68870	valladolid	España	PayPal	28.02	0	2017-11-30 13:10:47	41.6523	-4.72854
1275768	398	44336	49747	1	2.99	193	68870	valladolid	España	PayPal	28.02	0	2017-11-30 13:10:47	41.6523	-4.72854
1275768	398	44335	49746	1	2.99	193	68870	valladolid	España	PayPal	28.02	0	2017-11-30 13:10:47	41.6523	-4.72854
1275768	398	44392	49990	2	1.99	193	68870	valladolid	España	PayPal	28.02	0	2017-11-30 13:10:47	41.6523	-4.72854
1275767	157	17395	15662	1	15.95	191	153451	elche	España	PayPal	28.44	0	2017-11-30 13:10:37	38.26905	-0.70797
1275767	157	17497	10082	1	9.99	191	153451	elche	España	PayPal	28.44	0	2017-11-30 13:10:37	38.26905	-0.70797
1275767	792	30753	21679	1	2.5	191	153451	elche	España	PayPal	28.44	0	2017-11-30 13:10:37	38.26905	-0.70797
1275766	276	39850	39770	1	4.455	191	280022	valencia	España	Pago contra reembolso	29.61	0	2017-11-30 13:10:34	43.50073	-8.22524
1275766	276	40016	40158	1	2.25	191	280022	valencia	España	Pago contra reembolso	29.61	0	2017-11-30 13:10:34	43.50073	-8.22524
1275766	636	44058	49293	1	6.990001	191	280022	valencia	España	Pago contra reembolso	29.61	0	2017-11-30 13:10:34	43.50073	-8.22524
1275766	221	35963	31800	1	1.99	191	280022	valencia	España	Pago contra reembolso	29.61	0	2017-11-30 13:10:34	43.50073	-8.22524
1275766	221	35963	49116	1	1.99	191	280022	valencia	España	Pago contra reembolso	29.61	0	2017-11-30 13:10:34	43.50073	-8.22524
1275766	103	19862	7243	2	1.99	191	280022	valencia	España	Pago contra reembolso	29.61	0	2017-11-30 13:10:34	43.50073	-8.22524
1275766	680	43132	47300	1	7.95	191	280022	valencia	España	Pago contra reembolso	29.61	0	2017-11-30 13:10:34	43.50073	-8.22524
1275765	59	19977	6171	1	36.19	193	156477	madrid	España	PayPal	75.12	0	2017-11-30 13:10:12	42.42866	-8.64367
1275765	170	35170	30104	1	21.125	193	156477	madrid	España	PayPal	75.12	0	2017-11-30 13:10:12	42.42866	-8.64367
1275765	228	33483	26743	1	8.9	193	156477	madrid	España	PayPal	75.12	0	2017-11-30 13:10:12	42.42866	-8.64367
1275765	228	40066	40325	1	8.9	193	156477	madrid	España	PayPal	75.12	0	2017-11-30 13:10:12	42.42866	-8.64367
1275761	234	44003	49724	1	4.95	188	478501	sevilla	España	Redsys	23.59	0	2017-11-30 13:07:01	37.37032	-5.99351
1275761	234	44003	49718	1	4.95	188	478501	sevilla	España	Redsys	23.59	0	2017-11-30 13:07:01	37.37032	-5.99351
1275761	234	44003	49722	1	4.95	188	478501	sevilla	España	Redsys	23.59	0	2017-11-30 13:07:01	37.37032	-5.99351
1275761	234	44003	49723	1	4.95	188	478501	sevilla	España	Redsys	23.59	0	2017-11-30 13:07:01	37.37032	-5.99351
1275761	808	34977	29618	1	3.79	188	478501	sevilla	España	Redsys	23.59	0	2017-11-30 13:07:01	37.37032	-5.99351
1275760	187	41520	43959	1	3.19	193	228507	vigo	España	Pago contra reembolso	31.53	0	2017-11-30 13:05:42	42.75886	-7.40676
1275760	893	36735	33470	1	3.99	193	228507	vigo	España	Pago contra reembolso	31.53	0	2017-11-30 13:05:42	42.75886	-7.40676
